GO_Term_Id	GO_Term	pvalue	BH_pvalue	GO_Term_Gene_Total	Gene_Count_GO_Term	Gene_Ids
GO:0051239	regulation of multicellular organismal process	3.11107432807176e-11	3.30576208470741e-08	2531	36	ENSG00000127129, ENSG00000115380, ENSG00000118785, ENSG00000078401, ENSG00000186340, ENSG00000122641, ENSG00000106366, ENSG00000128606, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000169129, ENSG00000122861, ENSG00000165887, ENSG00000170290, ENSG00000154096, ENSG00000111348, ENSG00000139329, ENSG00000021645, ENSG00000092054, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000011422, ENSG00000167772, ENSG00000130477, ENSG00000105048, ENSG00000124212, ENSG00000100311
GO:0044767	single-organism developmental process	5.05138174513967e-11	5.09911730263124e-08	5754	55	ENSG00000127129, ENSG00000143632, ENSG00000115380, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000144810, ENSG00000163581, ENSG00000109193, ENSG00000138675, ENSG00000118785, ENSG00000213949, ENSG00000145681, ENSG00000120708, ENSG00000113083, ENSG00000078401, ENSG00000112280, ENSG00000135318, ENSG00000186340, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000128606, ENSG00000137573, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000204291, ENSG00000041982, ENSG00000136869, ENSG00000095303, ENSG00000077943, ENSG00000148848, ENSG00000122861, ENSG00000165887, ENSG00000135363, ENSG00000154096, ENSG00000111348, ENSG00000127329, ENSG00000139329, ENSG00000133110, ENSG00000021645, ENSG00000092054, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000167772, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0048856	anatomical structure development	7.42567222356434e-11	7.13889983435907e-08	5188	52	ENSG00000127129, ENSG00000143632, ENSG00000115380, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000144810, ENSG00000163581, ENSG00000138675, ENSG00000118785, ENSG00000213949, ENSG00000145681, ENSG00000120708, ENSG00000113083, ENSG00000078401, ENSG00000112280, ENSG00000135318, ENSG00000186340, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000128606, ENSG00000137573, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000204291, ENSG00000041982, ENSG00000136869, ENSG00000077943, ENSG00000148848, ENSG00000122861, ENSG00000165887, ENSG00000135363, ENSG00000154096, ENSG00000127329, ENSG00000139329, ENSG00000133110, ENSG00000021645, ENSG00000092054, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000167772, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0032502	developmental process	9.30319106375751e-11	8.30763742689745e-08	5842	55	ENSG00000127129, ENSG00000143632, ENSG00000115380, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000144810, ENSG00000163581, ENSG00000109193, ENSG00000138675, ENSG00000118785, ENSG00000213949, ENSG00000145681, ENSG00000120708, ENSG00000113083, ENSG00000078401, ENSG00000112280, ENSG00000135318, ENSG00000186340, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000128606, ENSG00000137573, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000204291, ENSG00000041982, ENSG00000136869, ENSG00000095303, ENSG00000077943, ENSG00000148848, ENSG00000122861, ENSG00000165887, ENSG00000135363, ENSG00000154096, ENSG00000111348, ENSG00000127329, ENSG00000139329, ENSG00000133110, ENSG00000021645, ENSG00000092054, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000167772, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0032102	negative regulation of response to external stimulus	9.46434498086291e-11	8.30763742689745e-08	271	13	ENSG00000118785, ENSG00000078401, ENSG00000135318, ENSG00000106366, ENSG00000104368, ENSG00000122861, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000184557, ENSG00000011422, ENSG00000124212, ENSG00000100311
GO:0032501	multicellular organismal process	1.28543222015272e-10	1.08131629552763e-07	7172	60	ENSG00000127129, ENSG00000143632, ENSG00000115380, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000144810, ENSG00000163581, ENSG00000138675, ENSG00000118785, ENSG00000213949, ENSG00000145681, ENSG00000120708, ENSG00000113083, ENSG00000078401, ENSG00000112280, ENSG00000135318, ENSG00000186340, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000128606, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000204291, ENSG00000041982, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000077943, ENSG00000169129, ENSG00000122861, ENSG00000165887, ENSG00000135363, ENSG00000196611, ENSG00000170290, ENSG00000154096, ENSG00000111348, ENSG00000127329, ENSG00000139329, ENSG00000133110, ENSG00000021645, ENSG00000092054, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000011422, ENSG00000167772, ENSG00000130477, ENSG00000105048, ENSG00000124212, ENSG00000100311
GO:0051241	negative regulation of multicellular organismal process	1.41278349856281e-10	1.10565615463047e-07	974	22	ENSG00000115380, ENSG00000118785, ENSG00000078401, ENSG00000186340, ENSG00000122641, ENSG00000106366, ENSG00000128606, ENSG00000137573, ENSG00000104368, ENSG00000164761, ENSG00000137033, ENSG00000136869, ENSG00000122861, ENSG00000154096, ENSG00000111348, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000175832, ENSG00000011422, ENSG00000105048, ENSG00000100311
GO:1903034	regulation of response to wounding	1.42389717273724e-10	1.10565615463047e-07	412	15	ENSG00000118785, ENSG00000145623, ENSG00000078401, ENSG00000135318, ENSG00000106366, ENSG00000104368, ENSG00000137033, ENSG00000136869, ENSG00000122861, ENSG00000137801, ENSG00000006327, ENSG00000184557, ENSG00000011422, ENSG00000124212, ENSG00000100311
GO:0097529	myeloid leukocyte migration	1.58476634370416e-10	1.18499435974235e-07	140	10	ENSG00000127129, ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000106366, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0050900	leukocyte migration	1.97834507541393e-10	1.42645745455471e-07	342	14	ENSG00000127129, ENSG00000115232, ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000164692, ENSG00000106366, ENSG00000137033, ENSG00000196611, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0048646	anatomical structure formation involved in morphogenesis	3.94650078977963e-10	2.74744498085727e-07	1148	24	ENSG00000143632, ENSG00000115232, ENSG00000171951, ENSG00000144810, ENSG00000120708, ENSG00000078401, ENSG00000186340, ENSG00000122641, ENSG00000106366, ENSG00000137573, ENSG00000164932, ENSG00000204291, ENSG00000077943, ENSG00000148848, ENSG00000122861, ENSG00000154096, ENSG00000127329, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000167772, ENSG00000124212
GO:0006928	movement of cell or subcellular component	7.58964963931112e-10	5.10758121893508e-07	1901	30	ENSG00000127129, ENSG00000143632, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000138675, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000112280, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000164932, ENSG00000137033, ENSG00000122861, ENSG00000196611, ENSG00000154096, ENSG00000111348, ENSG00000021645, ENSG00000092054, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000011422, ENSG00000105048, ENSG00000100311
GO:0009611	response to wounding	8.21972680164667e-10	5.33027526939734e-07	1067	22	ENSG00000115232, ENSG00000118785, ENSG00000145623, ENSG00000213949, ENSG00000113083, ENSG00000078401, ENSG00000135318, ENSG00000164692, ENSG00000106366, ENSG00000104368, ENSG00000041982, ENSG00000137033, ENSG00000136869, ENSG00000122861, ENSG00000196611, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000184557, ENSG00000011422, ENSG00000124212, ENSG00000100311
GO:0030195	negative regulation of blood coagulation	8.71261993610938e-10	5.33027526939734e-07	48	7	ENSG00000078401, ENSG00000106366, ENSG00000104368, ENSG00000122861, ENSG00000137801, ENSG00000011422, ENSG00000100311
GO:1900047	negative regulation of hemostasis	8.71261993610938e-10	5.33027526939734e-07	48	7	ENSG00000078401, ENSG00000106366, ENSG00000104368, ENSG00000122861, ENSG00000137801, ENSG00000011422, ENSG00000100311
GO:0007166	cell surface receptor signaling pathway	8.98607566036221e-10	5.33587886785449e-07	2844	36	ENSG00000162618, ENSG00000127129, ENSG00000162645, ENSG00000115380, ENSG00000115232, ENSG00000171951, ENSG00000138675, ENSG00000113361, ENSG00000145623, ENSG00000213949, ENSG00000078401, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000137033, ENSG00000136869, ENSG00000101892, ENSG00000077943, ENSG00000148848, ENSG00000169129, ENSG00000154096, ENSG00000133110, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000184557, ENSG00000011422, ENSG00000100311
GO:0050819	negative regulation of coagulation	1.09758211385115e-09	6.22046900598478e-07	50	7	ENSG00000078401, ENSG00000106366, ENSG00000104368, ENSG00000122861, ENSG00000137801, ENSG00000011422, ENSG00000100311
GO:0050896	response to stimulus	1.10920245785057e-09	6.22046900598478e-07	8620	64	ENSG00000162618, ENSG00000127129, ENSG00000162645, ENSG00000143632, ENSG00000115380, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000163661, ENSG00000198829, ENSG00000163581, ENSG00000109193, ENSG00000138675, ENSG00000118785, ENSG00000113361, ENSG00000145623, ENSG00000213949, ENSG00000145681, ENSG00000120708, ENSG00000113083, ENSG00000078401, ENSG00000112280, ENSG00000135318, ENSG00000122641, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000204291, ENSG00000041982, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000101892, ENSG00000077943, ENSG00000148848, ENSG00000169129, ENSG00000122861, ENSG00000165887, ENSG00000135363, ENSG00000196611, ENSG00000154096, ENSG00000111348, ENSG00000139329, ENSG00000133110, ENSG00000021645, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000041353, ENSG00000011422, ENSG00000167772, ENSG00000130477, ENSG00000105048, ENSG00000124212, ENSG00000100311
GO:0030595	leukocyte chemotaxis	1.19856794687959e-09	6.53996980528432e-07	169	10	ENSG00000127129, ENSG00000171951, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000106366, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000100311
GO:0030193	regulation of blood coagulation	1.9856037678386e-09	1.02788088381778e-06	82	8	ENSG00000078401, ENSG00000106366, ENSG00000104368, ENSG00000136869, ENSG00000122861, ENSG00000137801, ENSG00000011422, ENSG00000100311
GO:1900046	regulation of hemostasis	1.9856037678386e-09	1.02788088381778e-06	82	8	ENSG00000078401, ENSG00000106366, ENSG00000104368, ENSG00000136869, ENSG00000122861, ENSG00000137801, ENSG00000011422, ENSG00000100311
GO:0061041	regulation of wound healing	2.45080830536092e-09	1.23698422192329e-06	120	9	ENSG00000078401, ENSG00000106366, ENSG00000104368, ENSG00000136869, ENSG00000122861, ENSG00000137801, ENSG00000006327, ENSG00000011422, ENSG00000100311
GO:0050818	regulation of coagulation	2.8681206247587e-09	1.41230456812813e-06	86	8	ENSG00000078401, ENSG00000106366, ENSG00000104368, ENSG00000136869, ENSG00000122861, ENSG00000137801, ENSG00000011422, ENSG00000100311
GO:0040011	locomotion	3.62369443804638e-09	1.74187540499329e-06	1796	28	ENSG00000127129, ENSG00000163359, ENSG00000115232, ENSG00000171951, ENSG00000163661, ENSG00000138675, ENSG00000118785, ENSG00000213949, ENSG00000078401, ENSG00000112280, ENSG00000164692, ENSG00000106366, ENSG00000137573, ENSG00000104368, ENSG00000164932, ENSG00000137033, ENSG00000122861, ENSG00000196611, ENSG00000154096, ENSG00000111348, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000175832, ENSG00000011422, ENSG00000100311
GO:0061045	negative regulation of wound healing	6.93589664285073e-09	3.25648412377938e-06	60	7	ENSG00000078401, ENSG00000106366, ENSG00000104368, ENSG00000122861, ENSG00000137801, ENSG00000011422, ENSG00000100311
GO:0005102	receptor binding	7.63739400955096e-09	3.50434881042783e-06	1512	24	ENSG00000127129, ENSG00000115380, ENSG00000171951, ENSG00000163581, ENSG00000138675, ENSG00000118785, ENSG00000213949, ENSG00000120708, ENSG00000078401, ENSG00000122641, ENSG00000106366, ENSG00000104368, ENSG00000156466, ENSG00000164932, ENSG00000164761, ENSG00000137033, ENSG00000154096, ENSG00000021645, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000011422, ENSG00000100311
GO:0009887	organ morphogenesis	1.06783401400194e-08	4.79077797970782e-06	929	20	ENSG00000143632, ENSG00000115380, ENSG00000144810, ENSG00000078401, ENSG00000112280, ENSG00000122641, ENSG00000164692, ENSG00000137573, ENSG00000164932, ENSG00000164761, ENSG00000041982, ENSG00000077943, ENSG00000122861, ENSG00000154096, ENSG00000092054, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000175832
GO:0001501	skeletal system development	1.18841336093681e-08	5.2158429008594e-06	499	15	ENSG00000115380, ENSG00000145681, ENSG00000120708, ENSG00000078401, ENSG00000112280, ENSG00000164692, ENSG00000128606, ENSG00000137573, ENSG00000164761, ENSG00000139329, ENSG00000133110, ENSG00000185559, ENSG00000166147, ENSG00000166923, ENSG00000137801
GO:0051240	positive regulation of multicellular organismal process	1.27366660170165e-08	5.47107553654355e-06	1467	24	ENSG00000127129, ENSG00000118785, ENSG00000078401, ENSG00000186340, ENSG00000122641, ENSG00000106366, ENSG00000137573, ENSG00000156466, ENSG00000164932, ENSG00000137033, ENSG00000136869, ENSG00000095303, ENSG00000169129, ENSG00000122861, ENSG00000139329, ENSG00000021645, ENSG00000166923, ENSG00000137801, ENSG00000006327, ENSG00000108691, ENSG00000167772, ENSG00000130477, ENSG00000124212, ENSG00000100311
GO:0048513	organ development	1.93684938262783e-08	8.14646920539025e-06	3104	36	ENSG00000127129, ENSG00000143632, ENSG00000115380, ENSG00000163359, ENSG00000115232, ENSG00000144810, ENSG00000163581, ENSG00000118785, ENSG00000120708, ENSG00000113083, ENSG00000078401, ENSG00000112280, ENSG00000135318, ENSG00000122641, ENSG00000164692, ENSG00000128606, ENSG00000137573, ENSG00000164932, ENSG00000164761, ENSG00000041982, ENSG00000136869, ENSG00000077943, ENSG00000122861, ENSG00000165887, ENSG00000135363, ENSG00000154096, ENSG00000139329, ENSG00000092054, ENSG00000166147, ENSG00000166923, ENSG00000137801, ENSG00000108691, ENSG00000175832, ENSG00000184557, ENSG00000124212, ENSG00000100311
