GO_Term_Id	GO_Term	pvalue	BH_pvalue	GO_Term_Gene_Total	Gene_Count_GO_Term	Gene_Ids
GO:0044281	small molecule metabolic process	1.69309335567147e-05	0.0113939539192171	2582	28	ENSG00000130766, ENSG00000116761, ENSG00000031698, ENSG00000092621, ENSG00000065911, ENSG00000138413, ENSG00000164181, ENSG00000106105, ENSG00000070669, ENSG00000135069, ENSG00000099194, ENSG00000110619, ENSG00000175567, ENSG00000182199, ENSG00000136010, ENSG00000100889, ENSG00000081181, ENSG00000140105, ENSG00000166123, ENSG00000141510, ENSG00000183010, ENSG00000075643, ENSG00000077009, ENSG00000101255, ENSG00000160200, ENSG00000100292, ENSG00000100033, ENSG00000128272
GO:0015175	neutral amino acid transmembrane transporter activity	1.97140167094137e-05	0.0124988051828587	30	4	ENSG00000151012, ENSG00000149150, ENSG00000168003, ENSG00000105281
GO:0071243	cellular response to arsenic-containing substance	1.981087551892e-05	0.0124988051828587	13	3	ENSG00000099875, ENSG00000100292, ENSG00000128272
GO:0043620	regulation of DNA-templated transcription in response to stress	2.20664989980018e-05	0.0135000166142624	67	5	ENSG00000175197, ENSG00000141510, ENSG00000172216, ENSG00000100292, ENSG00000128272
GO:0006986	response to unfolded protein	2.51618613145598e-05	0.0146509635895396	178	7	ENSG00000116761, ENSG00000070669, ENSG00000175197, ENSG00000128965, ENSG00000051108, ENSG00000105327, ENSG00000128272
GO:0019343	cysteine biosynthetic process via cystathionine	2.61121275861851e-05	0.0146509635895396	2	2	ENSG00000116761, ENSG00000160200
GO:1990037	Lewy body core	2.61248545853398e-05	0.0146509635895396	2	2	ENSG00000051108, ENSG00000128272
GO:1901216	positive regulation of neuron death	2.94857181613809e-05	0.0160888422691924	73	5	ENSG00000175197, ENSG00000064300, ENSG00000141510, ENSG00000105327, ENSG00000128272
GO:0009064	glutamine family amino acid metabolic process	3.55319218961006e-05	0.018419484607439	76	5	ENSG00000092621, ENSG00000070669, ENSG00000081181, ENSG00000183010, ENSG00000100033
GO:0044763	single-organism cellular process	3.55817474709059e-05	0.018419484607439	12530	78	ENSG00000162733, ENSG00000158014, ENSG00000142765, ENSG00000130766, ENSG00000116761, ENSG00000031698, ENSG00000092621, ENSG00000065911, ENSG00000138413, ENSG00000115556, ENSG00000145088, ENSG00000138646, ENSG00000151012, ENSG00000169302, ENSG00000173210, ENSG00000164181, ENSG00000151917, ENSG00000137285, ENSG00000137393, ENSG00000112039, ENSG00000105928, ENSG00000106105, ENSG00000186472, ENSG00000006652, ENSG00000136235, ENSG00000070669, ENSG00000187840, ENSG00000120217, ENSG00000135069, ENSG00000102034, ENSG00000133134, ENSG00000134594, ENSG00000155961, ENSG00000099194, ENSG00000149150, ENSG00000168003, ENSG00000149260, ENSG00000033327, ENSG00000110619, ENSG00000175567, ENSG00000182704, ENSG00000185664, ENSG00000182199, ENSG00000139269, ENSG00000175197, ENSG00000136010, ENSG00000139514, ENSG00000165548, ENSG00000139974, ENSG00000081181, ENSG00000140105, ENSG00000185518, ENSG00000128965, ENSG00000166123, ENSG00000051108, ENSG00000131242, ENSG00000064300, ENSG00000141510, ENSG00000166482, ENSG00000166750, ENSG00000183010, ENSG00000099875, ENSG00000176490, ENSG00000077009, ENSG00000130158, ENSG00000130513, ENSG00000153879, ENSG00000105281, ENSG00000105327, ENSG00000169136, ENSG00000101255, ENSG00000149599, ENSG00000101104, ENSG00000172216, ENSG00000160200, ENSG00000100292, ENSG00000100033, ENSG00000128272
GO:1901566	organonitrogen compound biosynthetic process	3.7442491347578e-05	0.0186092467104146	1344	18	ENSG00000116761, ENSG00000031698, ENSG00000092621, ENSG00000065911, ENSG00000106105, ENSG00000070669, ENSG00000187840, ENSG00000135069, ENSG00000110619, ENSG00000182199, ENSG00000081181, ENSG00000140105, ENSG00000166123, ENSG00000183010, ENSG00000075643, ENSG00000099875, ENSG00000077009, ENSG00000160200
GO:0051186	cofactor metabolic process	3.77918230287284e-05	0.0186092467104146	347	9	ENSG00000065911, ENSG00000138413, ENSG00000164181, ENSG00000182199, ENSG00000136010, ENSG00000141510, ENSG00000075643, ENSG00000077009, ENSG00000100292
GO:0036488	CHOP-C/EBP complex	4.04196079223553e-05	0.0192662958855306	3	2	ENSG00000175197, ENSG00000172216
GO:0035966	response to topologically incorrect protein	4.10347576936854e-05	0.0192662958855306	195	7	ENSG00000116761, ENSG00000070669, ENSG00000175197, ENSG00000128965, ENSG00000051108, ENSG00000105327, ENSG00000128272
GO:1901564	organonitrogen compound metabolic process	4.27765912752139e-05	0.0196276500285294	2188	24	ENSG00000116761, ENSG00000031698, ENSG00000092621, ENSG00000065911, ENSG00000138413, ENSG00000106105, ENSG00000070669, ENSG00000187840, ENSG00000135069, ENSG00000110619, ENSG00000182199, ENSG00000136010, ENSG00000081181, ENSG00000140105, ENSG00000166123, ENSG00000141510, ENSG00000183010, ENSG00000075643, ENSG00000099875, ENSG00000077009, ENSG00000160200, ENSG00000100292, ENSG00000100033, ENSG00000128272
GO:0046943	carboxylic acid transmembrane transporter activity	5.3362052040116e-05	0.0233238909913232	126	6	ENSG00000151012, ENSG00000149150, ENSG00000168003, ENSG00000139514, ENSG00000139974, ENSG00000105281
GO:0030968	endoplasmic reticulum unfolded protein response	5.38816823389541e-05	0.0233238909913232	134	6	ENSG00000116761, ENSG00000070669, ENSG00000175197, ENSG00000051108, ENSG00000105327, ENSG00000128272
GO:0008219	cell death	5.58192144403881e-05	0.0233238909913232	1985	23	ENSG00000116761, ENSG00000145088, ENSG00000137393, ENSG00000105928, ENSG00000070669, ENSG00000133134, ENSG00000175567, ENSG00000139269, ENSG00000175197, ENSG00000128965, ENSG00000051108, ENSG00000064300, ENSG00000141510, ENSG00000183010, ENSG00000099875, ENSG00000130513, ENSG00000105327, ENSG00000169136, ENSG00000101255, ENSG00000172216, ENSG00000100292, ENSG00000100033, ENSG00000128272
GO:0016265	death	5.58192144403881e-05	0.0233238909913232	1985	23	ENSG00000116761, ENSG00000145088, ENSG00000137393, ENSG00000105928, ENSG00000070669, ENSG00000133134, ENSG00000175567, ENSG00000139269, ENSG00000175197, ENSG00000128965, ENSG00000051108, ENSG00000064300, ENSG00000141510, ENSG00000183010, ENSG00000099875, ENSG00000130513, ENSG00000105327, ENSG00000169136, ENSG00000101255, ENSG00000172216, ENSG00000100292, ENSG00000100033, ENSG00000128272
GO:0043523	regulation of neuron apoptotic process	5.84445430698473e-05	0.0233238909913232	193	7	ENSG00000175197, ENSG00000064300, ENSG00000141510, ENSG00000105327, ENSG00000172216, ENSG00000100292, ENSG00000128272
GO:0034620	cellular response to unfolded protein	5.88860374629422e-05	0.0233238909913232	137	6	ENSG00000116761, ENSG00000070669, ENSG00000175197, ENSG00000051108, ENSG00000105327, ENSG00000128272
GO:0019344	cysteine biosynthetic process	5.93656884629223e-05	0.0233238909913232	3	2	ENSG00000116761, ENSG00000160200
GO:0005342	organic acid transmembrane transporter activity	6.00744133710836e-05	0.0233238909913232	129	6	ENSG00000151012, ENSG00000149150, ENSG00000168003, ENSG00000139514, ENSG00000139974, ENSG00000105281
GO:0006915	apoptotic process	6.2410654206767e-05	0.0237737490147249	1866	22	ENSG00000116761, ENSG00000145088, ENSG00000137393, ENSG00000105928, ENSG00000070669, ENSG00000133134, ENSG00000175567, ENSG00000139269, ENSG00000175197, ENSG00000128965, ENSG00000051108, ENSG00000064300, ENSG00000141510, ENSG00000099875, ENSG00000130513, ENSG00000105327, ENSG00000169136, ENSG00000101255, ENSG00000172216, ENSG00000100292, ENSG00000100033, ENSG00000128272
GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	6.52884576002561e-05	0.0243032569299661	17	3	ENSG00000065911, ENSG00000136010, ENSG00000183010
GO:0070814	hydrogen sulfide biosynthetic process	6.62082882335994e-05	0.0243032569299661	3	2	ENSG00000116761, ENSG00000160200
GO:0042219	cellular modified amino acid catabolic process	6.90403409827727e-05	0.0248902757875214	19	3	ENSG00000136010, ENSG00000160200, ENSG00000100033
GO:0012501	programmed cell death	7.30764612488354e-05	0.0258092850049633	1885	22	ENSG00000116761, ENSG00000145088, ENSG00000137393, ENSG00000105928, ENSG00000070669, ENSG00000133134, ENSG00000175567, ENSG00000139269, ENSG00000175197, ENSG00000128965, ENSG00000051108, ENSG00000064300, ENSG00000141510, ENSG00000099875, ENSG00000130513, ENSG00000105327, ENSG00000169136, ENSG00000101255, ENSG00000172216, ENSG00000100292, ENSG00000100033, ENSG00000128272
GO:0006732	coenzyme metabolic process	7.41462445038325e-05	0.0258092850049633	290	8	ENSG00000065911, ENSG00000138413, ENSG00000164181, ENSG00000182199, ENSG00000136010, ENSG00000141510, ENSG00000075643, ENSG00000077009
GO:0006575	cellular modified amino acid metabolic process	7.7759229723212e-05	0.0266081540488462	224	7	ENSG00000116761, ENSG00000065911, ENSG00000138413, ENSG00000182199, ENSG00000136010, ENSG00000160200, ENSG00000100033
GO:0044699	single-organism process	7.9224879632259e-05	0.0266578515815946	13829	82	ENSG00000162733, ENSG00000158014, ENSG00000142765, ENSG00000130766, ENSG00000116761, ENSG00000031698, ENSG00000092621, ENSG00000168159, ENSG00000065911, ENSG00000138413, ENSG00000115556, ENSG00000145088, ENSG00000138646, ENSG00000151012, ENSG00000169302, ENSG00000173210, ENSG00000164181, ENSG00000151917, ENSG00000137285, ENSG00000137393, ENSG00000112039, ENSG00000105928, ENSG00000106105, ENSG00000186472, ENSG00000006652, ENSG00000136235, ENSG00000070669, ENSG00000187840, ENSG00000120217, ENSG00000135069, ENSG00000102034, ENSG00000133134, ENSG00000134594, ENSG00000155961, ENSG00000099194, ENSG00000149150, ENSG00000168003, ENSG00000149260, ENSG00000033327, ENSG00000110619, ENSG00000175567, ENSG00000182704, ENSG00000185664, ENSG00000182199, ENSG00000139269, ENSG00000175197, ENSG00000184575, ENSG00000136010, ENSG00000139514, ENSG00000165548, ENSG00000139974, ENSG00000100889, ENSG00000081181, ENSG00000140105, ENSG00000185518, ENSG00000128965, ENSG00000166123, ENSG00000051108, ENSG00000131242, ENSG00000064300, ENSG00000141510, ENSG00000166482, ENSG00000166750, ENSG00000183010, ENSG00000075643, ENSG00000099875, ENSG00000176490, ENSG00000077009, ENSG00000130158, ENSG00000130513, ENSG00000153879, ENSG00000105281, ENSG00000105327, ENSG00000169136, ENSG00000101255, ENSG00000149599, ENSG00000101104, ENSG00000172216, ENSG00000160200, ENSG00000100292, ENSG00000100033, ENSG00000128272
GO:0035967	cellular response to topologically incorrect protein	9.26307442776753e-05	0.0306350592965245	152	6	ENSG00000116761, ENSG00000070669, ENSG00000175197, ENSG00000051108, ENSG00000105327, ENSG00000128272
GO:0004812	aminoacyl-tRNA ligase activity	9.83336751981124e-05	0.0306350592965245	49	4	ENSG00000031698, ENSG00000106105, ENSG00000110619, ENSG00000140105
GO:0016875	ligase activity, forming carbon-oxygen bonds	9.83336751981124e-05	0.0306350592965245	49	4	ENSG00000031698, ENSG00000106105, ENSG00000110619, ENSG00000140105
GO:0016876	ligase activity, forming aminoacyl-tRNA and related compounds	9.83336751981124e-05	0.0306350592965245	49	4	ENSG00000031698, ENSG00000106105, ENSG00000110619, ENSG00000140105
GO:0046653	tetrahydrofolate metabolic process	9.86318715277673e-05	0.0306350592965245	20	3	ENSG00000065911, ENSG00000182199, ENSG00000136010
GO:0044711	single-organism biosynthetic process	0.000100503181078392	0.0307433139816916	1670	20	ENSG00000130766, ENSG00000116761, ENSG00000092621, ENSG00000065911, ENSG00000138413, ENSG00000164181, ENSG00000106105, ENSG00000070669, ENSG00000135069, ENSG00000099194, ENSG00000185664, ENSG00000182199, ENSG00000100889, ENSG00000081181, ENSG00000166123, ENSG00000183010, ENSG00000077009, ENSG00000101255, ENSG00000160200, ENSG00000128272
GO:0006865	amino acid transport	0.000106703766008364	0.0321528706260128	143	6	ENSG00000151012, ENSG00000149150, ENSG00000168003, ENSG00000139514, ENSG00000139974, ENSG00000105281
GO:0051402	neuron apoptotic process	0.000114096223124961	0.033874833068674	215	7	ENSG00000175197, ENSG00000064300, ENSG00000141510, ENSG00000105327, ENSG00000172216, ENSG00000100292, ENSG00000128272
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	0.000128814747269127	0.0376904482987885	55	4	ENSG00000105928, ENSG00000175197, ENSG00000141510, ENSG00000105327
GO:0006418	tRNA aminoacylation for protein translation	0.000132272215805742	0.038149196641459	54	4	ENSG00000031698, ENSG00000106105, ENSG00000110619, ENSG00000140105
GO:0043525	positive regulation of neuron apoptotic process	0.000147777911207887	0.0420164599686154	53	4	ENSG00000175197, ENSG00000141510, ENSG00000105327, ENSG00000128272
GO:0009092	homoserine metabolic process	0.000151924393368117	0.0420164599686154	4	2	ENSG00000116761, ENSG00000160200
GO:0019346	transsulfuration	0.000151924393368117	0.0420164599686154	4	2	ENSG00000116761, ENSG00000160200
GO:0015179	L-amino acid transmembrane transporter activity	0.000163191826447276	0.0435622699351597	51	4	ENSG00000151012, ENSG00000149150, ENSG00000139514, ENSG00000105281
GO:0043038	amino acid activation	0.000163986949084756	0.0435622699351597	57	4	ENSG00000031698, ENSG00000106105, ENSG00000110619, ENSG00000140105
GO:0043039	tRNA aminoacylation	0.000163986949084756	0.0435622699351597	57	4	ENSG00000031698, ENSG00000106105, ENSG00000110619, ENSG00000140105
GO:0043168	anion binding	0.000179457239184485	0.0470527558687735	2713	28	ENSG00000162733, ENSG00000142765, ENSG00000116761, ENSG00000031698, ENSG00000065911, ENSG00000169302, ENSG00000137285, ENSG00000106105, ENSG00000186472, ENSG00000136235, ENSG00000070669, ENSG00000134594, ENSG00000155961, ENSG00000033327, ENSG00000110619, ENSG00000182199, ENSG00000100889, ENSG00000140105, ENSG00000166123, ENSG00000141510, ENSG00000166750, ENSG00000075643, ENSG00000099875, ENSG00000176490, ENSG00000077009, ENSG00000101255, ENSG00000160200, ENSG00000100033
GO:0070813	hydrogen sulfide metabolic process	0.000189313478643902	0.04900063872233	5	2	ENSG00000116761, ENSG00000160200
