GO_Term_Id	GO_Term	pvalue	BH_pvalue	GO_Term_Gene_Total	Gene_Count_GO_Term	Gene_Ids
GO:0072358	cardiovascular system development	1.41297054383139e-10	2.377205192451e-07	904	57	ENSG00000162614, ENSG00000158286, ENSG00000170989, ENSG00000159173, ENSG00000077522, ENSG00000115641, ENSG00000132329, ENSG00000176887, ENSG00000143867, ENSG00000115593, ENSG00000077092, ENSG00000183873, ENSG00000168334, ENSG00000114854, ENSG00000168779, ENSG00000154556, ENSG00000128052, ENSG00000138792, ENSG00000134853, ENSG00000164128, ENSG00000164107, ENSG00000112902, ENSG00000133710, ENSG00000120738, ENSG00000152661, ENSG00000124766, ENSG00000198523, ENSG00000164442, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000104313, ENSG00000019549, ENSG00000147050, ENSG00000165197, ENSG00000000005, ENSG00000099250, ENSG00000107562, ENSG00000148926, ENSG00000129173, ENSG00000134571, ENSG00000139174, ENSG00000065361, ENSG00000089225, ENSG00000198812, ENSG00000102755, ENSG00000125378, ENSG00000159251, ENSG00000140795, ENSG00000213853, ENSG00000141052, ENSG00000141736, ENSG00000180340, ENSG00000182963, ENSG00000101144, ENSG00000149596, ENSG00000154734
GO:0072359	circulatory system development	1.41297054383139e-10	2.377205192451e-07	904	57	ENSG00000162614, ENSG00000158286, ENSG00000170989, ENSG00000159173, ENSG00000077522, ENSG00000115641, ENSG00000132329, ENSG00000176887, ENSG00000143867, ENSG00000115593, ENSG00000077092, ENSG00000183873, ENSG00000168334, ENSG00000114854, ENSG00000168779, ENSG00000154556, ENSG00000128052, ENSG00000138792, ENSG00000134853, ENSG00000164128, ENSG00000164107, ENSG00000112902, ENSG00000133710, ENSG00000120738, ENSG00000152661, ENSG00000124766, ENSG00000198523, ENSG00000164442, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000104313, ENSG00000019549, ENSG00000147050, ENSG00000165197, ENSG00000000005, ENSG00000099250, ENSG00000107562, ENSG00000148926, ENSG00000129173, ENSG00000134571, ENSG00000139174, ENSG00000065361, ENSG00000089225, ENSG00000198812, ENSG00000102755, ENSG00000125378, ENSG00000159251, ENSG00000140795, ENSG00000213853, ENSG00000141052, ENSG00000141736, ENSG00000180340, ENSG00000182963, ENSG00000101144, ENSG00000149596, ENSG00000154734
GO:0090257	regulation of muscle system process	1.82595512384932e-10	2.835708307338e-07	202	23	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000159173, ENSG00000163485, ENSG00000183873, ENSG00000114854, ENSG00000164116, ENSG00000164309, ENSG00000146147, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000183230, ENSG00000072952, ENSG00000248746, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000141052, ENSG00000182963, ENSG00000123700, ENSG00000104936
GO:0061061	muscle structure development	6.75151152225762e-10	9.73616186591851e-07	593	41	ENSG00000162614, ENSG00000170989, ENSG00000159173, ENSG00000163431, ENSG00000077522, ENSG00000115641, ENSG00000183091, ENSG00000176887, ENSG00000115593, ENSG00000077092, ENSG00000073711, ENSG00000114854, ENSG00000163380, ENSG00000158186, ENSG00000168779, ENSG00000154556, ENSG00000134853, ENSG00000120738, ENSG00000152661, ENSG00000157240, ENSG00000105974, ENSG00000147166, ENSG00000107562, ENSG00000122367, ENSG00000138347, ENSG00000177791, ENSG00000248746, ENSG00000148926, ENSG00000134571, ENSG00000139174, ENSG00000089225, ENSG00000198812, ENSG00000175183, ENSG00000125378, ENSG00000100628, ENSG00000159251, ENSG00000140795, ENSG00000141052, ENSG00000180340, ENSG00000104936, ENSG00000149596
GO:0008015	blood circulation	1.09779327140401e-09	1.47755655709171e-06	428	33	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000159173, ENSG00000163485, ENSG00000183873, ENSG00000114854, ENSG00000145244, ENSG00000138792, ENSG00000164116, ENSG00000164128, ENSG00000113749, ENSG00000186439, ENSG00000152661, ENSG00000137331, ENSG00000198523, ENSG00000105974, ENSG00000184489, ENSG00000096968, ENSG00000183230, ENSG00000107562, ENSG00000072952, ENSG00000148926, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000159251, ENSG00000140795, ENSG00000213853, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000104936
GO:0003013	circulatory system process	1.25166160429814e-09	1.57936225807344e-06	430	33	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000159173, ENSG00000163485, ENSG00000183873, ENSG00000114854, ENSG00000145244, ENSG00000138792, ENSG00000164116, ENSG00000164128, ENSG00000113749, ENSG00000186439, ENSG00000152661, ENSG00000137331, ENSG00000198523, ENSG00000105974, ENSG00000184489, ENSG00000096968, ENSG00000183230, ENSG00000107562, ENSG00000072952, ENSG00000148926, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000159251, ENSG00000140795, ENSG00000213853, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000104936
GO:0051239	regulation of multicellular organismal process	2.3776628327867e-09	2.75965877502687e-06	2531	102	ENSG00000173406, ENSG00000162409, ENSG00000184588, ENSG00000116783, ENSG00000163565, ENSG00000158286, ENSG00000170989, ENSG00000159173, ENSG00000163485, ENSG00000168874, ENSG00000116106, ENSG00000213626, ENSG00000204262, ENSG00000176887, ENSG00000143867, ENSG00000185008, ENSG00000077092, ENSG00000183873, ENSG00000073711, ENSG00000114854, ENSG00000168779, ENSG00000145244, ENSG00000128052, ENSG00000164116, ENSG00000134853, ENSG00000164128, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000138829, ENSG00000152377, ENSG00000113749, ENSG00000164309, ENSG00000133710, ENSG00000145675, ENSG00000120738, ENSG00000184584, ENSG00000186439, ENSG00000091831, ENSG00000111846, ENSG00000112139, ENSG00000146147, ENSG00000112175, ENSG00000112769, ENSG00000152661, ENSG00000198523, ENSG00000164442, ENSG00000188730, ENSG00000135218, ENSG00000105894, ENSG00000106100, ENSG00000157240, ENSG00000105974, ENSG00000104313, ENSG00000164930, ENSG00000019549, ENSG00000096968, ENSG00000147862, ENSG00000169306, ENSG00000165197, ENSG00000000005, ENSG00000099250, ENSG00000183230, ENSG00000095739, ENSG00000107562, ENSG00000198739, ENSG00000182667, ENSG00000072952, ENSG00000205213, ENSG00000166349, ENSG00000248746, ENSG00000148926, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000139174, ENSG00000074527, ENSG00000089225, ENSG00000111341, ENSG00000135414, ENSG00000102755, ENSG00000125378, ENSG00000185070, ENSG00000213853, ENSG00000141052, ENSG00000131095, ENSG00000141736, ENSG00000167723, ENSG00000180340, ENSG00000182963, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000168675, ENSG00000104936, ENSG00000101144, ENSG00000125848, ENSG00000149596, ENSG00000154734, ENSG00000100320, ENSG00000185340, ENSG00000100399
GO:1903115	regulation of actin filament-based movement	2.53529572430212e-09	2.75965877502687e-06	48	12	ENSG00000184588, ENSG00000158286, ENSG00000183873, ENSG00000114854, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000183230, ENSG00000134571, ENSG00000149575, ENSG00000182963, ENSG00000123700
GO:0060047	heart contraction	2.59713293008621e-09	2.75965877502687e-06	186	21	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000159173, ENSG00000163485, ENSG00000183873, ENSG00000114854, ENSG00000186439, ENSG00000198523, ENSG00000105974, ENSG00000096968, ENSG00000183230, ENSG00000148926, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000159251, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000104936
GO:0008016	regulation of heart contraction	3.06608263842102e-09	3.06285513169993e-06	166	20	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000163485, ENSG00000183873, ENSG00000186439, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000096968, ENSG00000183230, ENSG00000148926, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000182963, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000104936
GO:0003015	heart process	3.18589121629098e-09	3.06285513169993e-06	188	21	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000159173, ENSG00000163485, ENSG00000183873, ENSG00000114854, ENSG00000186439, ENSG00000198523, ENSG00000105974, ENSG00000096968, ENSG00000183230, ENSG00000148926, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000159251, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000104936
GO:0003007	heart morphogenesis	3.53753627163446e-09	3.24633271763764e-06	214	24	ENSG00000158286, ENSG00000170989, ENSG00000159173, ENSG00000115641, ENSG00000176887, ENSG00000077092, ENSG00000114854, ENSG00000168779, ENSG00000164128, ENSG00000164107, ENSG00000152661, ENSG00000124766, ENSG00000164442, ENSG00000157240, ENSG00000164741, ENSG00000104313, ENSG00000019549, ENSG00000147050, ENSG00000134571, ENSG00000089225, ENSG00000125378, ENSG00000159251, ENSG00000180340, ENSG00000154734
GO:0044057	regulation of system process	6.4013706834456e-09	5.61901185774275e-06	437	32	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000159173, ENSG00000163485, ENSG00000183873, ENSG00000114854, ENSG00000145244, ENSG00000164116, ENSG00000164128, ENSG00000113749, ENSG00000164309, ENSG00000186439, ENSG00000146147, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000096968, ENSG00000183230, ENSG00000072952, ENSG00000248746, ENSG00000148926, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000213853, ENSG00000141052, ENSG00000182963, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000104936
GO:0060537	muscle tissue development	8.22809853540225e-09	6.92154505546817e-06	356	30	ENSG00000162614, ENSG00000170989, ENSG00000159173, ENSG00000077522, ENSG00000115641, ENSG00000176887, ENSG00000143867, ENSG00000115593, ENSG00000077092, ENSG00000114854, ENSG00000168779, ENSG00000154556, ENSG00000134853, ENSG00000120738, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000104313, ENSG00000248746, ENSG00000134571, ENSG00000139174, ENSG00000089225, ENSG00000198812, ENSG00000125378, ENSG00000100628, ENSG00000159251, ENSG00000140795, ENSG00000141052, ENSG00000182963, ENSG00000149596
GO:0014706	striated muscle tissue development	1.04231226409577e-08	8.35687273856284e-06	342	29	ENSG00000162614, ENSG00000170989, ENSG00000159173, ENSG00000077522, ENSG00000115641, ENSG00000176887, ENSG00000115593, ENSG00000077092, ENSG00000114854, ENSG00000168779, ENSG00000154556, ENSG00000134853, ENSG00000120738, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000104313, ENSG00000248746, ENSG00000134571, ENSG00000139174, ENSG00000089225, ENSG00000198812, ENSG00000125378, ENSG00000100628, ENSG00000159251, ENSG00000140795, ENSG00000141052, ENSG00000182963, ENSG00000149596
GO:0048738	cardiac muscle tissue development	1.07622314727145e-08	8.35687273856284e-06	179	21	ENSG00000162614, ENSG00000170989, ENSG00000159173, ENSG00000077522, ENSG00000115641, ENSG00000077092, ENSG00000114854, ENSG00000154556, ENSG00000134853, ENSG00000152661, ENSG00000198523, ENSG00000134571, ENSG00000139174, ENSG00000089225, ENSG00000198812, ENSG00000125378, ENSG00000159251, ENSG00000140795, ENSG00000141052, ENSG00000182963, ENSG00000149596
GO:0009888	tissue development	1.46463968230593e-08	1.07557004004701e-05	1820	81	ENSG00000162614, ENSG00000158286, ENSG00000170989, ENSG00000196154, ENSG00000159173, ENSG00000077522, ENSG00000168874, ENSG00000116106, ENSG00000115641, ENSG00000204262, ENSG00000176887, ENSG00000143867, ENSG00000115593, ENSG00000185008, ENSG00000077092, ENSG00000073711, ENSG00000114854, ENSG00000168779, ENSG00000154556, ENSG00000128052, ENSG00000134853, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000138829, ENSG00000113749, ENSG00000133710, ENSG00000120738, ENSG00000091831, ENSG00000111846, ENSG00000112782, ENSG00000112175, ENSG00000152661, ENSG00000124766, ENSG00000204248, ENSG00000198523, ENSG00000164442, ENSG00000105894, ENSG00000157240, ENSG00000105974, ENSG00000164741, ENSG00000104313, ENSG00000164930, ENSG00000019549, ENSG00000096968, ENSG00000147862, ENSG00000147050, ENSG00000000005, ENSG00000099250, ENSG00000148655, ENSG00000095739, ENSG00000107562, ENSG00000205213, ENSG00000248746, ENSG00000148926, ENSG00000129173, ENSG00000134571, ENSG00000139174, ENSG00000065361, ENSG00000074527, ENSG00000089225, ENSG00000111341, ENSG00000135414, ENSG00000198812, ENSG00000129474, ENSG00000125378, ENSG00000100628, ENSG00000159251, ENSG00000140279, ENSG00000171766, ENSG00000140795, ENSG00000102996, ENSG00000141052, ENSG00000180340, ENSG00000182963, ENSG00000168675, ENSG00000101144, ENSG00000198959, ENSG00000149596, ENSG00000100234, ENSG00000100399
GO:0031674	I band	1.49170147710715e-08	1.07557004004701e-05	123	17	ENSG00000184588, ENSG00000162614, ENSG00000077522, ENSG00000138100, ENSG00000115641, ENSG00000183091, ENSG00000153820, ENSG00000183873, ENSG00000154556, ENSG00000172403, ENSG00000029534, ENSG00000147166, ENSG00000122367, ENSG00000138347, ENSG00000151067, ENSG00000159251, ENSG00000149596
GO:0070252	actin-mediated cell contraction	1.6787463728833e-08	1.16869691455658e-05	61	12	ENSG00000184588, ENSG00000159173, ENSG00000077522, ENSG00000183091, ENSG00000183873, ENSG00000114854, ENSG00000198523, ENSG00000248746, ENSG00000134571, ENSG00000159251, ENSG00000213853, ENSG00000198336
GO:0030018	Z disc	1.80827233946293e-08	1.2169070087139e-05	109	16	ENSG00000184588, ENSG00000162614, ENSG00000077522, ENSG00000138100, ENSG00000115641, ENSG00000183091, ENSG00000153820, ENSG00000183873, ENSG00000154556, ENSG00000172403, ENSG00000029534, ENSG00000147166, ENSG00000122367, ENSG00000138347, ENSG00000151067, ENSG00000149596
GO:0003205	cardiac chamber development	2.23867380792982e-08	1.45795437123533e-05	122	17	ENSG00000159173, ENSG00000115641, ENSG00000176887, ENSG00000077092, ENSG00000183873, ENSG00000114854, ENSG00000168779, ENSG00000164107, ENSG00000124766, ENSG00000164442, ENSG00000157240, ENSG00000134571, ENSG00000089225, ENSG00000125378, ENSG00000141052, ENSG00000180340, ENSG00000154734
GO:1903522	regulation of blood circulation	2.76001838620954e-08	1.74131284997451e-05	232	22	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000163485, ENSG00000183873, ENSG00000164128, ENSG00000113749, ENSG00000186439, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000096968, ENSG00000183230, ENSG00000148926, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000182963, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000104936
GO:0061337	cardiac conduction	5.67146905039159e-08	3.46973601995017e-05	60	12	ENSG00000116783, ENSG00000158286, ENSG00000183873, ENSG00000186439, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000183230, ENSG00000149575, ENSG00000151067, ENSG00000182963, ENSG00000123700
GO:0055117	regulation of cardiac muscle contraction	5.88334625577827e-08	3.49349639876199e-05	79	13	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000163485, ENSG00000183873, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000183230, ENSG00000149575, ENSG00000151067, ENSG00000182963, ENSG00000123700
GO:0051146	striated muscle cell differentiation	7.12918987848871e-08	4.11232041305167e-05	260	23	ENSG00000162614, ENSG00000163431, ENSG00000077522, ENSG00000115641, ENSG00000115593, ENSG00000077092, ENSG00000163380, ENSG00000168779, ENSG00000154556, ENSG00000134853, ENSG00000107562, ENSG00000122367, ENSG00000138347, ENSG00000177791, ENSG00000134571, ENSG00000139174, ENSG00000089225, ENSG00000198812, ENSG00000125378, ENSG00000159251, ENSG00000140795, ENSG00000141052, ENSG00000104936
GO:0016528	sarcoplasm	9.57602375972999e-08	5.37028732458858e-05	67	12	ENSG00000162688, ENSG00000152377, ENSG00000186439, ENSG00000198523, ENSG00000029534, ENSG00000072952, ENSG00000198838, ENSG00000185739, ENSG00000072954, ENSG00000125744, ENSG00000104936, ENSG00000149596
GO:0031672	A band	1.13977952667989e-07	6.21919158490276e-05	34	9	ENSG00000115641, ENSG00000163380, ENSG00000164309, ENSG00000106631, ENSG00000029534, ENSG00000091482, ENSG00000134571, ENSG00000198336, ENSG00000101605
GO:0060048	cardiac muscle contraction	1.23669785477092e-07	6.57044552367633e-05	88	13	ENSG00000184588, ENSG00000116783, ENSG00000158286, ENSG00000159173, ENSG00000163485, ENSG00000183873, ENSG00000114854, ENSG00000198523, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000159251, ENSG00000198336
GO:0055001	muscle cell development	1.56592572886448e-07	8.10627552308846e-05	145	17	ENSG00000162614, ENSG00000163431, ENSG00000077522, ENSG00000115641, ENSG00000163380, ENSG00000168779, ENSG00000154556, ENSG00000134853, ENSG00000122367, ENSG00000138347, ENSG00000177791, ENSG00000148926, ENSG00000134571, ENSG00000198812, ENSG00000125378, ENSG00000159251, ENSG00000140795
GO:0086004	regulation of cardiac muscle cell contraction	1.7718630565113e-07	8.94303581197664e-05	44	10	ENSG00000184588, ENSG00000158286, ENSG00000183873, ENSG00000152661, ENSG00000198523, ENSG00000105974, ENSG00000183230, ENSG00000149575, ENSG00000182963, ENSG00000123700
GO:0055002	striated muscle cell development	2.05381475411522e-07	0.0001011328440752	132	16	ENSG00000162614, ENSG00000163431, ENSG00000077522, ENSG00000115641, ENSG00000163380, ENSG00000168779, ENSG00000154556, ENSG00000134853, ENSG00000122367, ENSG00000138347, ENSG00000177791, ENSG00000134571, ENSG00000198812, ENSG00000125378, ENSG00000159251, ENSG00000140795
GO:0003008	system process	2.32003759106882e-07	0.000111521997443068	1987	73	ENSG00000184588, ENSG00000116783, ENSG00000198771, ENSG00000158286, ENSG00000170989, ENSG00000159173, ENSG00000163431, ENSG00000163485, ENSG00000077522, ENSG00000183091, ENSG00000183873, ENSG00000173175, ENSG00000114854, ENSG00000163380, ENSG00000154556, ENSG00000145244, ENSG00000138792, ENSG00000164116, ENSG00000164128, ENSG00000113231, ENSG00000164270, ENSG00000113749, ENSG00000164309, ENSG00000120738, ENSG00000186439, ENSG00000112782, ENSG00000146147, ENSG00000152661, ENSG00000137331, ENSG00000204248, ENSG00000198523, ENSG00000105894, ENSG00000164708, ENSG00000106631, ENSG00000105974, ENSG00000104313, ENSG00000019549, ENSG00000184489, ENSG00000083067, ENSG00000096968, ENSG00000146938, ENSG00000091482, ENSG00000147050, ENSG00000183230, ENSG00000107562, ENSG00000149972, ENSG00000072952, ENSG00000248746, ENSG00000148926, ENSG00000188162, ENSG00000134571, ENSG00000149575, ENSG00000151067, ENSG00000125378, ENSG00000198838, ENSG00000182636, ENSG00000159251, ENSG00000137841, ENSG00000140795, ENSG00000213853, ENSG00000141052, ENSG00000180340, ENSG00000182963, ENSG00000198336, ENSG00000006283, ENSG00000123700, ENSG00000101605, ENSG00000125741, ENSG00000104936, ENSG00000175894, ENSG00000100170, ENSG00000100320, ENSG00000100234
GO:0035295	tube development	2.56607174091693e-07	0.0001204800520404	642	39	ENSG00000173406, ENSG00000158286, ENSG00000168874, ENSG00000116106, ENSG00000176887, ENSG00000143867, ENSG00000185008, ENSG00000077092, ENSG00000168779, ENSG00000128052, ENSG00000134853, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000113749, ENSG00000091831, ENSG00000152661, ENSG00000124766, ENSG00000164442, ENSG00000105894, ENSG00000157240, ENSG00000164741, ENSG00000104313, ENSG00000164930, ENSG00000147862, ENSG00000147050, ENSG00000099250, ENSG00000107562, ENSG00000205213, ENSG00000148926, ENSG00000139174, ENSG00000089225, ENSG00000135414, ENSG00000100918, ENSG00000125378, ENSG00000141052, ENSG00000180340, ENSG00000101144, ENSG00000198959
GO:0003206	cardiac chamber morphogenesis	2.83380573085439e-07	0.000130026599773226	101	14	ENSG00000159173, ENSG00000115641, ENSG00000176887, ENSG00000077092, ENSG00000114854, ENSG00000168779, ENSG00000164107, ENSG00000124766, ENSG00000164442, ENSG00000157240, ENSG00000134571, ENSG00000089225, ENSG00000180340, ENSG00000154734
GO:0035239	tube morphogenesis	3.48564208611435e-07	0.000156381395725694	389	29	ENSG00000158286, ENSG00000168874, ENSG00000116106, ENSG00000176887, ENSG00000143867, ENSG00000168779, ENSG00000128052, ENSG00000134853, ENSG00000164107, ENSG00000151388, ENSG00000112902, ENSG00000091831, ENSG00000152661, ENSG00000124766, ENSG00000157240, ENSG00000164741, ENSG00000104313, ENSG00000164930, ENSG00000147862, ENSG00000147050, ENSG00000099250, ENSG00000107562, ENSG00000205213, ENSG00000148926, ENSG00000139174, ENSG00000125378, ENSG00000180340, ENSG00000101144, ENSG00000198959
GO:0016529	sarcoplasmic reticulum	3.64549402535295e-07	0.000159997562777936	62	11	ENSG00000162688, ENSG00000186439, ENSG00000198523, ENSG00000029534, ENSG00000072952, ENSG00000198838, ENSG00000185739, ENSG00000072954, ENSG00000125744, ENSG00000104936, ENSG00000149596
